board_name,instance_id,ref_des,wacv_type,raw_annotation,kicad_class,kicad_footprint,box_x1,box_y1,box_x2,box_y2,confidence,num_polygon_points,polygon_points_compact,polygon_points_json
ACM-109_Bottom,31,C19,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,355,311,378,326,0.945,21,"(353.0,313.0); (353.0,323.0); (354.0,324.0); (354.0,325.0); (355.0,325.0); (356.0,326.0); (375.0,326.0); (377.0,324.0); (378.0,324.0); (378.0,319.0); (379.0,318.0); (379.0,316.0); (378.0,315.0); (378.0,313.0); (376.0,311.0); (361.0,311.0); (360.0,310.0); (359.0,310.0); (358.0,311.0); (354.0,311.0); (354.0,312.0)","[[353.0, 313.0], [353.0, 323.0], [354.0, 324.0], [354.0, 325.0], [355.0, 325.0], [356.0, 326.0], [375.0, 326.0], [377.0, 324.0], [378.0, 324.0], [378.0, 319.0], [379.0, 318.0], [379.0, 316.0], [378.0, 315.0], [378.0, 313.0], [376.0, 311.0], [361.0, 311.0], [360.0, 310.0], [359.0, 310.0], [358.0, 311.0], [354.0, 311.0], [354.0, 312.0]]"
ACM-109_Bottom,32,C20,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,366,332,392,347,0.955,26,"(366.0,335.0); (366.0,339.0); (367.0,340.0); (367.0,342.0); (368.0,343.0); (368.0,345.0); (369.0,346.0); (369.0,347.0); (378.0,347.0); (379.0,348.0); (386.0,348.0); (387.0,347.0); (389.0,347.0); (390.0,346.0); (391.0,346.0); (391.0,345.0); (392.0,344.0); (392.0,335.0); (391.0,334.0); (391.0,333.0); (390.0,333.0); (389.0,332.0); (369.0,332.0); (368.0,333.0); (367.0,333.0); (367.0,334.0)","[[366.0, 335.0], [366.0, 339.0], [367.0, 340.0], [367.0, 342.0], [368.0, 343.0], [368.0, 345.0], [369.0, 346.0], [369.0, 347.0], [378.0, 347.0], [379.0, 348.0], [386.0, 348.0], [387.0, 347.0], [389.0, 347.0], [390.0, 346.0], [391.0, 346.0], [391.0, 345.0], [392.0, 344.0], [392.0, 335.0], [391.0, 334.0], [391.0, 333.0], [390.0, 333.0], [389.0, 332.0], [369.0, 332.0], [368.0, 333.0], [367.0, 333.0], [367.0, 334.0]]"
ACM-109_Bottom,33,C21,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,336,311,350,337,0.947,21,"(338.0,310.0); (335.0,313.0); (335.0,320.0); (337.0,323.0); (337.0,328.0); (338.0,329.0); (337.0,332.0); (338.0,333.0); (338.0,335.0); (339.0,336.0); (341.0,336.0); (342.0,337.0); (345.0,337.0); (346.0,336.0); (349.0,335.0); (349.0,334.0); (350.0,333.0); (350.0,321.0); (349.0,320.0); (349.0,312.0); (347.0,310.0)","[[338.0, 310.0], [335.0, 313.0], [335.0, 320.0], [337.0, 323.0], [337.0, 328.0], [338.0, 329.0], [337.0, 332.0], [338.0, 333.0], [338.0, 335.0], [339.0, 336.0], [341.0, 336.0], [342.0, 337.0], [345.0, 337.0], [346.0, 336.0], [349.0, 335.0], [349.0, 334.0], [350.0, 333.0], [350.0, 321.0], [349.0, 320.0], [349.0, 312.0], [347.0, 310.0]]"
ACM-109_Bottom,34,C22,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,343,341,367,355,0.945,24,"(343.0,341.0); (343.0,342.0); (342.0,343.0); (342.0,350.0); (343.0,351.0); (343.0,352.0); (345.0,352.0); (346.0,353.0); (359.0,353.0); (362.0,355.0); (363.0,354.0); (365.0,354.0); (365.0,353.0); (366.0,352.0); (366.0,346.0); (365.0,345.0); (365.0,342.0); (364.0,341.0); (359.0,341.0); (358.0,340.0); (350.0,340.0); (349.0,341.0); (346.0,340.0); (345.0,341.0)","[[343.0, 341.0], [343.0, 342.0], [342.0, 343.0], [342.0, 350.0], [343.0, 351.0], [343.0, 352.0], [345.0, 352.0], [346.0, 353.0], [359.0, 353.0], [362.0, 355.0], [363.0, 354.0], [365.0, 354.0], [365.0, 353.0], [366.0, 352.0], [366.0, 346.0], [365.0, 345.0], [365.0, 342.0], [364.0, 341.0], [359.0, 341.0], [358.0, 340.0], [350.0, 340.0], [349.0, 341.0], [346.0, 340.0], [345.0, 341.0]]"
ACM-109_Bottom,35,C23,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,335,355,361,369,0.949,25,"(334.0,357.0); (334.0,364.0); (335.0,365.0); (335.0,366.0); (337.0,368.0); (339.0,368.0); (340.0,369.0); (357.0,369.0); (360.0,367.0); (360.0,364.0); (361.0,363.0); (361.0,362.0); (360.0,361.0); (360.0,356.0); (359.0,356.0); (358.0,355.0); (349.0,355.0); (348.0,354.0); (347.0,355.0); (346.0,355.0); (345.0,354.0); (339.0,354.0); (338.0,353.0); (337.0,354.0); (336.0,354.0)","[[334.0, 357.0], [334.0, 364.0], [335.0, 365.0], [335.0, 366.0], [337.0, 368.0], [339.0, 368.0], [340.0, 369.0], [357.0, 369.0], [360.0, 367.0], [360.0, 364.0], [361.0, 363.0], [361.0, 362.0], [360.0, 361.0], [360.0, 356.0], [359.0, 356.0], [358.0, 355.0], [349.0, 355.0], [348.0, 354.0], [347.0, 355.0], [346.0, 355.0], [345.0, 354.0], [339.0, 354.0], [338.0, 353.0], [337.0, 354.0], [336.0, 354.0]]"
ACM-109_Bottom,36,C24,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,312,336,324,361,0.917,16,"(311.0,337.0); (311.0,338.0); (310.0,339.0); (310.0,345.0); (311.0,346.0); (311.0,350.0); (310.0,351.0); (310.0,354.0); (311.0,355.0); (311.0,357.0); (313.0,359.0); (321.0,359.0); (322.0,358.0); (322.0,340.0); (321.0,339.0); (321.0,337.0)","[[311.0, 337.0], [311.0, 338.0], [310.0, 339.0], [310.0, 345.0], [311.0, 346.0], [311.0, 350.0], [310.0, 351.0], [310.0, 354.0], [311.0, 355.0], [311.0, 357.0], [313.0, 359.0], [321.0, 359.0], [322.0, 358.0], [322.0, 340.0], [321.0, 339.0], [321.0, 337.0]]"
ACM-109_Bottom,37,C25,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,324,322,337,349,0.941,22,"(327.0,321.0); (326.0,322.0); (324.0,322.0); (323.0,323.0); (323.0,326.0); (322.0,327.0); (323.0,328.0); (323.0,336.0); (324.0,337.0); (324.0,345.0); (326.0,348.0); (333.0,348.0); (334.0,347.0); (335.0,347.0); (337.0,345.0); (337.0,338.0); (336.0,337.0); (336.0,327.0); (335.0,326.0); (335.0,323.0); (334.0,322.0); (328.0,322.0)","[[327.0, 321.0], [326.0, 322.0], [324.0, 322.0], [323.0, 323.0], [323.0, 326.0], [322.0, 327.0], [323.0, 328.0], [323.0, 336.0], [324.0, 337.0], [324.0, 345.0], [326.0, 348.0], [333.0, 348.0], [334.0, 347.0], [335.0, 347.0], [337.0, 345.0], [337.0, 338.0], [336.0, 337.0], [336.0, 327.0], [335.0, 326.0], [335.0, 323.0], [334.0, 322.0], [328.0, 322.0]]"
ACM-109_Bottom,38,C26,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,363,395,377,419,0.935,15,"(365.0,393.0); (363.0,395.0); (363.0,396.0); (362.0,397.0); (362.0,417.0); (365.0,420.0); (373.0,420.0); (374.0,419.0); (375.0,419.0); (377.0,417.0); (377.0,396.0); (376.0,395.0); (376.0,394.0); (375.0,394.0); (374.0,393.0)","[[365.0, 393.0], [363.0, 395.0], [363.0, 396.0], [362.0, 397.0], [362.0, 417.0], [365.0, 420.0], [373.0, 420.0], [374.0, 419.0], [375.0, 419.0], [377.0, 417.0], [377.0, 396.0], [376.0, 395.0], [376.0, 394.0], [375.0, 394.0], [374.0, 393.0]]"
ACM-109_Bottom,39,C27,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,321,437,335,462,0.932,20,"(324.0,435.0); (321.0,437.0); (321.0,443.0); (322.0,444.0); (322.0,449.0); (321.0,450.0); (321.0,459.0); (322.0,460.0); (322.0,461.0); (323.0,461.0); (324.0,462.0); (332.0,462.0); (333.0,461.0); (334.0,461.0); (334.0,460.0); (335.0,459.0); (335.0,439.0); (333.0,436.0); (331.0,436.0); (330.0,435.0)","[[324.0, 435.0], [321.0, 437.0], [321.0, 443.0], [322.0, 444.0], [322.0, 449.0], [321.0, 450.0], [321.0, 459.0], [322.0, 460.0], [322.0, 461.0], [323.0, 461.0], [324.0, 462.0], [332.0, 462.0], [333.0, 461.0], [334.0, 461.0], [334.0, 460.0], [335.0, 459.0], [335.0, 439.0], [333.0, 436.0], [331.0, 436.0], [330.0, 435.0]]"
ACM-109_Bottom,40,C28,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,305,431,317,456,0.943,14,"(307.0,431.0); (305.0,433.0); (305.0,437.0); (304.0,438.0); (304.0,453.0); (305.0,454.0); (305.0,455.0); (307.0,457.0); (315.0,457.0); (317.0,454.0); (317.0,437.0); (318.0,436.0); (318.0,434.0); (316.0,431.0)","[[307.0, 431.0], [305.0, 433.0], [305.0, 437.0], [304.0, 438.0], [304.0, 453.0], [305.0, 454.0], [305.0, 455.0], [307.0, 457.0], [315.0, 457.0], [317.0, 454.0], [317.0, 437.0], [318.0, 436.0], [318.0, 434.0], [316.0, 431.0]]"
ACM-109_Bottom,41,C29,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,270,424,285,450,0.956,16,"(272.0,423.0); (269.0,428.0); (269.0,445.0); (270.0,446.0); (271.0,449.0); (272.0,449.0); (273.0,450.0); (281.0,450.0); (282.0,449.0); (283.0,449.0); (283.0,448.0); (285.0,445.0); (285.0,426.0); (283.0,424.0); (282.0,424.0); (281.0,423.0)","[[272.0, 423.0], [269.0, 428.0], [269.0, 445.0], [270.0, 446.0], [271.0, 449.0], [272.0, 449.0], [273.0, 450.0], [281.0, 450.0], [282.0, 449.0], [283.0, 449.0], [283.0, 448.0], [285.0, 445.0], [285.0, 426.0], [283.0, 424.0], [282.0, 424.0], [281.0, 423.0]]"
ACM-109_Bottom,42,C30,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,251,406,265,430,0.952,15,"(253.0,404.0); (252.0,405.0); (251.0,405.0); (251.0,409.0); (250.0,410.0); (250.0,427.0); (253.0,430.0); (262.0,430.0); (264.0,428.0); (264.0,427.0); (265.0,426.0); (265.0,408.0); (264.0,407.0); (264.0,406.0); (262.0,404.0)","[[253.0, 404.0], [252.0, 405.0], [251.0, 405.0], [251.0, 409.0], [250.0, 410.0], [250.0, 427.0], [253.0, 430.0], [262.0, 430.0], [264.0, 428.0], [264.0, 427.0], [265.0, 426.0], [265.0, 408.0], [264.0, 407.0], [264.0, 406.0], [262.0, 404.0]]"
ACM-109_Bottom,43,C31,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,293,362,306,388,0.922,23,"(295.0,361.0); (294.0,362.0); (293.0,362.0); (291.0,364.0); (291.0,378.0); (292.0,379.0); (292.0,382.0); (293.0,383.0); (293.0,384.0); (294.0,384.0); (297.0,386.0); (300.0,386.0); (301.0,387.0); (302.0,387.0); (304.0,385.0); (305.0,385.0); (305.0,383.0); (306.0,382.0); (306.0,365.0); (305.0,364.0); (305.0,362.0); (299.0,362.0); (298.0,361.0)","[[295.0, 361.0], [294.0, 362.0], [293.0, 362.0], [291.0, 364.0], [291.0, 378.0], [292.0, 379.0], [292.0, 382.0], [293.0, 383.0], [293.0, 384.0], [294.0, 384.0], [297.0, 386.0], [300.0, 386.0], [301.0, 387.0], [302.0, 387.0], [304.0, 385.0], [305.0, 385.0], [305.0, 383.0], [306.0, 382.0], [306.0, 365.0], [305.0, 364.0], [305.0, 362.0], [299.0, 362.0], [298.0, 361.0]]"
ACM-109_Bottom,44,C32,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,273,360,286,384,0.933,23,"(274.0,360.0); (272.0,362.0); (272.0,369.0); (271.0,370.0); (271.0,379.0); (272.0,380.0); (272.0,382.0); (273.0,382.0); (274.0,383.0); (280.0,383.0); (281.0,382.0); (283.0,382.0); (285.0,380.0); (285.0,377.0); (286.0,376.0); (286.0,366.0); (285.0,365.0); (285.0,364.0); (286.0,363.0); (285.0,362.0); (285.0,361.0); (283.0,361.0); (282.0,360.0)","[[274.0, 360.0], [272.0, 362.0], [272.0, 369.0], [271.0, 370.0], [271.0, 379.0], [272.0, 380.0], [272.0, 382.0], [273.0, 382.0], [274.0, 383.0], [280.0, 383.0], [281.0, 382.0], [283.0, 382.0], [285.0, 380.0], [285.0, 377.0], [286.0, 376.0], [286.0, 366.0], [285.0, 365.0], [285.0, 364.0], [286.0, 363.0], [285.0, 362.0], [285.0, 361.0], [283.0, 361.0], [282.0, 360.0]]"
ACM-109_Bottom,45,C33,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,284,345,307,358,0.929,9,"(284.0,347.0); (284.0,355.0); (287.0,357.0); (305.0,357.0); (305.0,356.0); (306.0,355.0); (306.0,346.0); (305.0,345.0); (286.0,345.0)","[[284.0, 347.0], [284.0, 355.0], [287.0, 357.0], [305.0, 357.0], [305.0, 356.0], [306.0, 355.0], [306.0, 346.0], [305.0, 345.0], [286.0, 345.0]]"
ACM-109_Bottom,46,C34,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,271,320,286,345,0.956,16,"(274.0,320.0); (273.0,321.0); (272.0,321.0); (270.0,324.0); (270.0,337.0); (271.0,338.0); (271.0,340.0); (273.0,343.0); (283.0,343.0); (285.0,341.0); (285.0,336.0); (286.0,335.0); (286.0,327.0); (285.0,326.0); (285.0,322.0); (283.0,320.0)","[[274.0, 320.0], [273.0, 321.0], [272.0, 321.0], [270.0, 324.0], [270.0, 337.0], [271.0, 338.0], [271.0, 340.0], [273.0, 343.0], [283.0, 343.0], [285.0, 341.0], [285.0, 336.0], [286.0, 335.0], [286.0, 327.0], [285.0, 326.0], [285.0, 322.0], [283.0, 320.0]]"
ACM-109_Bottom,47,C35,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,257,345,281,359,0.938,18,"(256.0,346.0); (256.0,356.0); (257.0,357.0); (261.0,357.0); (262.0,358.0); (268.0,358.0); (269.0,357.0); (277.0,357.0); (278.0,356.0); (279.0,356.0); (279.0,346.0); (274.0,346.0); (273.0,345.0); (271.0,345.0); (270.0,346.0); (268.0,346.0); (267.0,345.0); (257.0,345.0)","[[256.0, 346.0], [256.0, 356.0], [257.0, 357.0], [261.0, 357.0], [262.0, 358.0], [268.0, 358.0], [269.0, 357.0], [277.0, 357.0], [278.0, 356.0], [279.0, 356.0], [279.0, 346.0], [274.0, 346.0], [273.0, 345.0], [271.0, 345.0], [270.0, 346.0], [268.0, 346.0], [267.0, 345.0], [257.0, 345.0]]"
ACM-109_Bottom,48,C36,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,204,343,226,357,0.942,12,"(204.0,344.0); (204.0,346.0); (203.0,347.0); (203.0,354.0); (204.0,355.0); (204.0,356.0); (225.0,356.0); (226.0,355.0); (226.0,344.0); (225.0,343.0); (209.0,343.0); (208.0,344.0)","[[204.0, 344.0], [204.0, 346.0], [203.0, 347.0], [203.0, 354.0], [204.0, 355.0], [204.0, 356.0], [225.0, 356.0], [226.0, 355.0], [226.0, 344.0], [225.0, 343.0], [209.0, 343.0], [208.0, 344.0]]"
ACM-109_Bottom,49,C37,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,185,331,211,343,0.93,13,"(184.0,332.0); (184.0,340.0); (186.0,342.0); (205.0,342.0); (206.0,341.0); (209.0,341.0); (210.0,340.0); (210.0,333.0); (209.0,332.0); (209.0,331.0); (207.0,331.0); (206.0,330.0); (187.0,330.0)","[[184.0, 332.0], [184.0, 340.0], [186.0, 342.0], [205.0, 342.0], [206.0, 341.0], [209.0, 341.0], [210.0, 340.0], [210.0, 333.0], [209.0, 332.0], [209.0, 331.0], [207.0, 331.0], [206.0, 330.0], [187.0, 330.0]]"
ACM-109_Bottom,50,C38,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,174,343,201,357,0.945,21,"(174.0,344.0); (174.0,347.0); (173.0,348.0); (173.0,349.0); (174.0,350.0); (174.0,354.0); (177.0,357.0); (196.0,357.0); (199.0,355.0); (199.0,352.0); (198.0,351.0); (198.0,344.0); (196.0,344.0); (195.0,343.0); (192.0,343.0); (191.0,344.0); (189.0,344.0); (188.0,343.0); (181.0,343.0); (180.0,342.0); (177.0,342.0)","[[174.0, 344.0], [174.0, 347.0], [173.0, 348.0], [173.0, 349.0], [174.0, 350.0], [174.0, 354.0], [177.0, 357.0], [196.0, 357.0], [199.0, 355.0], [199.0, 352.0], [198.0, 351.0], [198.0, 344.0], [196.0, 344.0], [195.0, 343.0], [192.0, 343.0], [191.0, 344.0], [189.0, 344.0], [188.0, 343.0], [181.0, 343.0], [180.0, 342.0], [177.0, 342.0]]"
ACM-109_Bottom,51,C39,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,188,373,213,385,0.911,12,"(187.0,375.0); (187.0,382.0); (188.0,383.0); (188.0,384.0); (211.0,384.0); (212.0,383.0); (212.0,374.0); (209.0,372.0); (190.0,372.0); (189.0,373.0); (188.0,373.0); (188.0,374.0)","[[187.0, 375.0], [187.0, 382.0], [188.0, 383.0], [188.0, 384.0], [211.0, 384.0], [212.0, 383.0], [212.0, 374.0], [209.0, 372.0], [190.0, 372.0], [189.0, 373.0], [188.0, 373.0], [188.0, 374.0]]"
ACM-109_Bottom,52,C40,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,201,415,226,430,0.961,15,"(200.0,418.0); (200.0,426.0); (201.0,427.0); (201.0,428.0); (202.0,428.0); (205.0,430.0); (222.0,430.0); (223.0,429.0); (224.0,429.0); (226.0,427.0); (226.0,417.0); (223.0,414.0); (203.0,414.0); (201.0,416.0); (201.0,417.0)","[[200.0, 418.0], [200.0, 426.0], [201.0, 427.0], [201.0, 428.0], [202.0, 428.0], [205.0, 430.0], [222.0, 430.0], [223.0, 429.0], [224.0, 429.0], [226.0, 427.0], [226.0, 417.0], [223.0, 414.0], [203.0, 414.0], [201.0, 416.0], [201.0, 417.0]]"
ACM-109_Bottom,53,C41,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,230,432,245,459,0.943,12,"(232.0,433.0); (230.0,435.0); (230.0,447.0); (229.0,448.0); (229.0,454.0); (230.0,455.0); (230.0,457.0); (232.0,459.0); (242.0,459.0); (245.0,456.0); (245.0,436.0); (243.0,433.0)","[[232.0, 433.0], [230.0, 435.0], [230.0, 447.0], [229.0, 448.0], [229.0, 454.0], [230.0, 455.0], [230.0, 457.0], [232.0, 459.0], [242.0, 459.0], [245.0, 456.0], [245.0, 436.0], [243.0, 433.0]]"
ACM-109_Bottom,54,C42,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,130,515,155,530,0.96,19,"(130.0,515.0); (130.0,516.0); (129.0,517.0); (129.0,527.0); (130.0,528.0); (130.0,529.0); (131.0,529.0); (132.0,530.0); (152.0,530.0); (153.0,529.0); (154.0,529.0); (154.0,528.0); (155.0,527.0); (155.0,516.0); (154.0,515.0); (153.0,515.0); (152.0,514.0); (132.0,514.0); (131.0,515.0)","[[130.0, 515.0], [130.0, 516.0], [129.0, 517.0], [129.0, 527.0], [130.0, 528.0], [130.0, 529.0], [131.0, 529.0], [132.0, 530.0], [152.0, 530.0], [153.0, 529.0], [154.0, 529.0], [154.0, 528.0], [155.0, 527.0], [155.0, 516.0], [154.0, 515.0], [153.0, 515.0], [152.0, 514.0], [132.0, 514.0], [131.0, 515.0]]"
ACM-109_Bottom,55,C43,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,35,386,47,410,0.861,25,"(36.0,385.0); (36.0,386.0); (35.0,387.0); (35.0,391.0); (34.0,392.0); (34.0,396.0); (35.0,397.0); (35.0,399.0); (34.0,400.0); (34.0,408.0); (37.0,411.0); (44.0,411.0); (46.0,409.0); (46.0,408.0); (47.0,407.0); (47.0,406.0); (46.0,405.0); (46.0,391.0); (47.0,390.0); (47.0,387.0); (45.0,385.0); (42.0,385.0); (41.0,386.0); (39.0,386.0); (38.0,385.0)","[[36.0, 385.0], [36.0, 386.0], [35.0, 387.0], [35.0, 391.0], [34.0, 392.0], [34.0, 396.0], [35.0, 397.0], [35.0, 399.0], [34.0, 400.0], [34.0, 408.0], [37.0, 411.0], [44.0, 411.0], [46.0, 409.0], [46.0, 408.0], [47.0, 407.0], [47.0, 406.0], [46.0, 405.0], [46.0, 391.0], [47.0, 390.0], [47.0, 387.0], [45.0, 385.0], [42.0, 385.0], [41.0, 386.0], [39.0, 386.0], [38.0, 385.0]]"
ACM-109_Bottom,56,C44,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,88,387,102,413,0.925,18,"(91.0,385.0); (88.0,387.0); (88.0,389.0); (87.0,390.0); (87.0,409.0); (88.0,410.0); (88.0,411.0); (91.0,413.0); (97.0,413.0); (98.0,412.0); (100.0,412.0); (102.0,409.0); (102.0,390.0); (101.0,389.0); (101.0,387.0); (100.0,386.0); (96.0,386.0); (95.0,385.0)","[[91.0, 385.0], [88.0, 387.0], [88.0, 389.0], [87.0, 390.0], [87.0, 409.0], [88.0, 410.0], [88.0, 411.0], [91.0, 413.0], [97.0, 413.0], [98.0, 412.0], [100.0, 412.0], [102.0, 409.0], [102.0, 390.0], [101.0, 389.0], [101.0, 387.0], [100.0, 386.0], [96.0, 386.0], [95.0, 385.0]]"
ACM-109_Bottom,57,C45,capacitor,capacitor unknown,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,251,289,265,316,0.96,17,"(253.0,289.0); (250.0,292.0); (250.0,312.0); (251.0,313.0); (251.0,314.0); (252.0,314.0); (253.0,315.0); (255.0,315.0); (256.0,316.0); (261.0,316.0); (262.0,315.0); (264.0,315.0); (266.0,312.0); (266.0,293.0); (265.0,292.0); (265.0,291.0); (263.0,289.0)","[[253.0, 289.0], [250.0, 292.0], [250.0, 312.0], [251.0, 313.0], [251.0, 314.0], [252.0, 314.0], [253.0, 315.0], [255.0, 315.0], [256.0, 316.0], [261.0, 316.0], [262.0, 315.0], [264.0, 315.0], [266.0, 312.0], [266.0, 293.0], [265.0, 292.0], [265.0, 291.0], [263.0, 289.0]]"
ACM-109_Bottom,58,J3,connector,connector CN2,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,13,94,47,197,0.853,8,"(19.0,166.0); (17.0,168.0); (17.0,187.0); (19.0,190.0); (40.0,190.0); (41.0,188.0); (41.0,167.0); (40.0,166.0)","[[19.0, 166.0], [17.0, 168.0], [17.0, 187.0], [19.0, 190.0], [40.0, 190.0], [41.0, 188.0], [41.0, 167.0], [40.0, 166.0]]"
ACM-109_Bottom,59,J4,connector,connector TP1,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,514,488,549,563,0.949,19,"(518.0,531.0); (518.0,555.0); (519.0,556.0); (525.0,556.0); (526.0,557.0); (537.0,557.0); (538.0,556.0); (543.0,556.0); (544.0,557.0); (546.0,557.0); (546.0,555.0); (544.0,551.0); (544.0,537.0); (543.0,536.0); (543.0,532.0); (542.0,531.0); (537.0,531.0); (536.0,530.0); (519.0,530.0)","[[518.0, 531.0], [518.0, 555.0], [519.0, 556.0], [525.0, 556.0], [526.0, 557.0], [537.0, 557.0], [538.0, 556.0], [543.0, 556.0], [544.0, 557.0], [546.0, 557.0], [546.0, 555.0], [544.0, 551.0], [544.0, 537.0], [543.0, 536.0], [543.0, 532.0], [542.0, 531.0], [537.0, 531.0], [536.0, 530.0], [519.0, 530.0]]"
ACM-109_Bottom,60,U3,component,"""component text"" 152",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,33,329,54,342,0.811,11,"(36.0,332.0); (36.0,337.0); (35.0,338.0); (36.0,339.0); (36.0,340.0); (51.0,340.0); (51.0,334.0); (52.0,333.0); (52.0,332.0); (51.0,331.0); (37.0,331.0)","[[36.0, 332.0], [36.0, 337.0], [35.0, 338.0], [36.0, 339.0], [36.0, 340.0], [51.0, 340.0], [51.0, 334.0], [52.0, 333.0], [52.0, 332.0], [51.0, 331.0], [37.0, 331.0]]"
ACM-109_Top,1,C1,capacitor,capacitor C27,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,66,19,133,60,0.942,14,"(135.0,20.0); (122.0,17.0); (124.0,15.0); (128.0,15.0); (106.0,15.0); (98.0,18.0); (67.0,17.0); (66.0,58.0); (86.0,57.0); (89.0,55.0); (93.0,56.0); (98.0,54.0); (133.0,56.0); (136.0,53.0)","[[135.0, 20.0], [122.0, 17.0], [124.0, 15.0], [128.0, 15.0], [106.0, 15.0], [98.0, 18.0], [67.0, 17.0], [66.0, 58.0], [86.0, 57.0], [89.0, 55.0], [93.0, 56.0], [98.0, 54.0], [133.0, 56.0], [136.0, 53.0]]"
ACM-109_Top,2,R1,resistor,resistor R30,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,92,119,118,132,0.946,18,"(91.0,119.0); (91.0,131.0); (92.0,132.0); (116.0,132.0); (117.0,131.0); (117.0,119.0); (116.0,119.0); (115.0,118.0); (112.0,118.0); (111.0,119.0); (106.0,119.0); (105.0,118.0); (102.0,118.0); (101.0,119.0); (97.0,119.0); (96.0,118.0); (93.0,118.0); (92.0,119.0)","[[91.0, 119.0], [91.0, 131.0], [92.0, 132.0], [116.0, 132.0], [117.0, 131.0], [117.0, 119.0], [116.0, 119.0], [115.0, 118.0], [112.0, 118.0], [111.0, 119.0], [106.0, 119.0], [105.0, 118.0], [102.0, 118.0], [101.0, 119.0], [97.0, 119.0], [96.0, 118.0], [93.0, 118.0], [92.0, 119.0]]"
ACM-109_Top,3,D1,led,led L3,LED_SMD,LED_SMD:LED_0805_2012Metric,126,132,165,150,0.95,12,"(126.0,132.0); (126.0,137.0); (127.0,138.0); (126.0,140.0); (126.0,148.0); (127.0,149.0); (163.0,149.0); (166.0,144.0); (166.0,138.0); (165.0,137.0); (165.0,134.0); (163.0,132.0)","[[126.0, 132.0], [126.0, 137.0], [127.0, 138.0], [126.0, 140.0], [126.0, 148.0], [127.0, 149.0], [163.0, 149.0], [166.0, 144.0], [166.0, 138.0], [165.0, 137.0], [165.0, 134.0], [163.0, 132.0]]"
ACM-109_Top,4,C2,capacitor,capacitor C23,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,187,156,201,180,0.918,12,"(190.0,154.0); (187.0,156.0); (187.0,178.0); (189.0,180.0); (195.0,180.0); (196.0,179.0); (198.0,179.0); (200.0,177.0); (200.0,156.0); (199.0,155.0); (193.0,155.0); (192.0,154.0)","[[190.0, 154.0], [187.0, 156.0], [187.0, 178.0], [189.0, 180.0], [195.0, 180.0], [196.0, 179.0], [198.0, 179.0], [200.0, 177.0], [200.0, 156.0], [199.0, 155.0], [193.0, 155.0], [192.0, 154.0]]"
